key,data_source,species_reported,identifier,identification_type,identification_year,herbarium,herbarium_barcode,harbarium_voucher,field_plant_id,collection_year,collection_month,collection_day,collection_country,collection_stateProvince,collection_municipality,collection_locality,coord_longitude,coord_latitude,coord_source,reference,notes
LP2024_001568,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2011,HUEFS,96266,Melo_E_3877,NA,2005,06,04,Brazil,Bahia,Itaberaba,"""Fazenda Itaberaba. Morro de Itiberaba. Sitio com pinturas.""",-40.083056,-12.502778,field_measured,splink,NA
LP2024_001569,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470938,Hatschbach_GG_46782,NA,1983,08,07,Brazil,Espirito_Santo,Linhares,"""Rod. BR 101, prox. Res. Flor da Sooderama""",-40.003752,-18.996618,estimated,splink,NA
LP2024_001570,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Lewis_GP,taxonomist,NA,NY,470942,Belem_RP_1535,NA,1965,08,10,Brazil,Espirito_Santo,Jaguare,"""Reserva Florestal de Sooretama""",-39.955212,-19.051562,estimated,splink,NA
LP2024_001571,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Conceicao_AS,taxonomist,NA,CEPEC,41278,Bastos_BC_166,NA,1981,09,23,Brazil,Bahia,Itaberaba,"""Clareira da mata. Faz. Morro de Pedra.""",-39.758301,-12.716591,estimated,splink,NA
LP2024_001572,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Conceicao_AS,taxonomist,NA,CEPEC,32592,Bastos_BC_272,NA,1974,02,21,Brazil,Bahia,Itaberaba,"""Faz. Morro de Pedra. Pasto Veadinho.""",-39.758068,-12.719882,estimated,splink,NA
LP2024_001573,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2005,HUEFS,100691,CarneiroTorres_DS_529,NA,2005,06,24,Brazil,Bahia,Monte_Santo,"""Morro das oracoes.""",-39.338611,-10.439444,field_measured,splink,NA
LP2024_001574,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,IPA,23889,Harley_RM_16410,NA,1974,02,20,Brazil,Bahia,Monte_Santo,"""Open scrub, among quartzite cliffs and rocks, dry woodland""",-39.333333,-10.45,estimated,splink,NA
LP2024_001575,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Conceicao_AS,taxonomist,2000,HUEFS,24688,Queiroz_LP_4591,NA,1996,08,24,Brazil,Bahia,Monte_Santo,"""Ca. 11 km E de Monte Santo na estrada para Euclides da Cunha (Bazzo).""",-39.224856,-10.461992,estimated,splink,NA
LP2024_001576,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2011,HUEFS,153247,Silva_FV_65,NA,1999,06,19,Brazil,Pernambuco,Triunfo,"""Pico de Papagaio.""",-38.054925,-7.823488,estimated,splink,NA
LP2024_001577,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2006,IPA,43031,AndradeLima_8227,NA,1976,07,26,Brazil,Pernambuco,Triunfo,"""Pico do Papagaio e arredores""",-38.054306,-7.823098,estimated,splink,NA
LP2024_001578,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470949,Henrique_VV_24,NA,1995,09,18,Brazil,Pernambuco,Bonito,"""Reserva Municipal de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001579,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470948,Hora_MJ_1,NA,1995,12,22,Brazil,Pernambuco,Bonito,"""Reserva Municipal de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001580,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2006,IPA,59444,Lima_VC_825,NA,1992,08,31,Brazil,Pernambuco,Bonito,"""Na mata da Prefeitura, beira da estrada em direcao a Colonia Japonesa. Solo argiloso""",-35.689432,-8.510613,estimated,splink,NA
LP2024_001581,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470947,Melo_MRCS_11081,NA,1995,09,12,Brazil,Pernambuco,Bonito,"""Reserva Municipal de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001582,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470951,Meneces_E_86,NA,1995,05,08,Brazil,Pernambuco,Bonito,"""Reserva Ecologica Municipal da Prefeitura de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001583,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470950,Rodrigues_E_65,NA,1995,09,18,Brazil,Pernambuco,Bonito,"""Reserva Municipal de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001584,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Barneby_RC,taxonomist,NA,NY,470952,Sales_MF_388,NA,1995,09,22,Brazil,Pernambuco,Bonito,"""Reserva Ecologica Municipal da Prefeitura de Bonito""",-35.689432,-8.510613,estimated,splink,"""Ponto dentro da reserva, coordenada duplicata para varias coletas """
LP2024_001585,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Rando_JG,taxonomist,2020,NY,1581127,Redden_KM_3731,NA,2005,2,2,Venezuela,Amazonas,San_Carlos_de_Rio_Negro,"""31-San Carlos de Rio Negro.""",-67.06358,1.92089,field_measured,gbif,NA
LP2024_001586,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Conceicao_AS,taxonomist,NA,NY,880239,Coutinho_IAC_sn1,NA,2011,07,03,Brazil,Bahia,Rio_de_Contas,"""Distrito de Mato Grosso.""",-41.83981,-13.47342,field_measured,splink,NA
LP2024_001587,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2011,HUEFS,129021,Cotrim_A_876,NA,2007,07,22,Brazil,Bahia,Sao_Desiderio,"""Manoel de Souza. Faz. Palmeiral.""",-45.0975,-12.517778,field_measured,splink,NA
LP2024_001588,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Conceicao_AS,taxonomist,2008,HUEFS,106639,PaulaSouza_J_4948,NA,2005,01,28,Brazil,Bahia,Morro_do_Chapeu,"""Entrada da estrada para o ""Morrao""(Morro do Chapeu).""",-41.1625,-11.564167,field_measured,splink,NA
LP2024_001589,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Queiroz_LP,taxonomist,2006,HUEFS,110618,Queiroz_LP_12209,NA,2006,07,14,Brazil,Bahia,Itaberaba,"""ARIE Serra do Orobo. Fazenda Bom Jardim.""",-40.45,-12.331944,field_measured,splink,NA
LP2024_001590,herbarium,Chamaecrista_rotundifolia_var_grandiflora,Lewis_GP,taxonomist,1982,SPF,20043,Harley_RM_20634,NA,1980,01,25,Brazil,Bahia,Mucuge,"""2km de Mucuge, estrada para Andarai""",-41.35,-12.983333,locality_based,splink,"""ja estava realocado"""
LP2024_001591,herbarium,Chamaecrista_serpens,Barneby_RC,taxonomist,1996,MOBOT_BR,3249690,Silva_J_533,NA,1986,07,31,Brazil,Roraima,Santa_Cecilia,"""Boa Vista. BR 401 que liga Boa Vista, Bonfim, km 3. Beira de estrada. Solo argiloso.""",-60.646337,2.787047,estimated,splink,NA
LP2024_001592,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,NA,CGMS,524,Conceicao_CA _2267,NA,1988,06,08,Brazil,Mato_Grosso_do_Sul,Aquidauana,"""Distrito de Piraputanga. Vilas Palmeira e Distrito de Piraputanga. Em area seca sobre rocha em decomposicao(arenito). Solo seco.""",-55.531908,-20.474014,estimated,splink,NA
LP2024_001593,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2009,BRBA,BRBA000114,Wanderley_PHS_43,NA,2008,3,8,Brazil,Bahia,Barreiras,"""Serra da Bandeira. Cerrado sensu stricto.""",-44.958224,-12.153044,estimated,reflora,NA
LP2024_001594,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2001,HUEFS,50402,Costa_JM_54,NA,2000,04,12,Brazil,Piaui,Teresina,"""Parque Ambiental de Teresina.""",-42.807671,-5.033272,estimated,splink,NA
LP2024_001595,herbarium,Chamaecrista_serpens,Rando_JG,taxonomist,2009,ALCB,82333,Guedes_ML_14359,NA,2007,12,19,Brazil,Bahia,Caetite,"""Serra Geral, Brejinho das Ametistas, Bloco III""",-42.466667,-14.066667,field_measured,splink,NA
LP2024_001596,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,1996,HUEFS,22924,Nascimento_MSB_1037,NA,1995,06,12,Brazil,Piaui,Campo_Maior,"""Fazenda Sol Posto.""",-42.166667,-4.816667,field_measured,splink,NA
LP2024_001597,herbarium,Chamaecrista_serpens,Conceicao_AS,taxonomist,2003,IPA,57127,BonaNascimento_MS_57127,NA,1995,06,12,Brazil,Piaui,Campo_Maior,"""Fazenda Sol Posto. A area esta localizada em relevo plano. Atualmente e utilizada como pastagem natural. Solo franco-arenoso, apresentando boa drenagem. Presenca de picarra na superficie do solo""",-42.165938,-4.817215,estimated,splink,NA
LP2024_001598,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2007,HUEFS,122450,Santos_RM_1513,NA,2007,06,24,Brazil,Piaui,Nova_Santa_Rita,"""Caatinga antropizada""",-42.040556,-8.055556,field_measured,splink,NA
LP2024_001599,herbarium,Chamaecrista_serpens,Conceicao_AS,taxonomist,2008,HUEFS,115039,Queiroz_LP_12316,NA,2006,08,28,Brazil,Bahia,Feira_de_Santana,"""Campus da UEFS. Modulo 3, Laboratorio Tecnologico.""",-38.967776,-12.197098,estimated,splink,NA
LP2024_001600,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2009,HUEFS,141887,Queiroz_LP_13671,NA,2008,04,17,Brazil,Bahia,Tucano,"""Povoado Pedra Grande. Estrada para a Serra de Pai Miguel.""",-38.773056,-11.122778,field_measured,splink,NA
LP2024_001601,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2006,HUEFS,102169,Cardoso_D_763,NA,2005,09,10,Brazil,Bahia,Ribeira_do_Pombal,"""Faz. do Ze Erasmo, entrando numa estradade areia na primeira entrada a direita logo depois do Km 20, Rodovia no sentido Tucano-Ribeira do Pombal.""",-38.666667,-10.9,field_measured,splink,NA
LP2024_001602,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2009,MOSS,8768,Silva_ML_146,NA,2006,08,24,Brazil,Rio_Grande_do_Norte,Mossoro,"""Museu Vivo do Semi-arido, Campus da ESAM.""",-37.334393,-5.195201,estimated,splink,NA
LP2024_001603,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00003372,Queiroz_RT_186,NA,2005,4,23,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido, proximo a estrada.""",-37.277984,-6.580374,estimated,reflora,NA
LP2024_001604,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2015,HUEFS,188183,Araujo_CMLR_240,NA,2010,09,26,Brazil,Paraiba,Sao_Jose_dos_Cordeiros,"""RPPN Fazenda Almas : Lajedo proximo ao lajedo Pedra da Bola.""",-36.898333,-7.470556,field_measured,splink,NA
LP2024_001605,herbarium,Chamaecrista_serpens,Fernades_A,northereast_BR_expert,1999,MAC,7608,LyraLemos_RP_1746,NA,1990,07,19,Brazil,Alagoas,Maceio,"""Pontal da Barra.""",-35.767665,-9.687423,estimated,splink,NA
LP2024_001606,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00002502,Queiroz_RT_490A,NA,2005,7,17,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Proximo as piscinas. Vegetacao antropizada. Solo arenoso.""",-35.201971,-5.834153,estimated,reflora,NA
LP2024_001607,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2003,JPB,52239,Queiroz_RT_28,NA,2002,10,25,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Ao lado do setor III. Vegetacao antropizada.""",-35.201475,-5.840845,estimated,splink,NA
LP2024_001608,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00002760,Sousa_MB_7,NA,2005,7,28,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Em frente a BCZN. Vegetacao ruderal. Solo arenoso.""",-35.199560,-5.839683,estimated,reflora,NA
LP2024_001609,herbarium,Chamaecrista_serpens,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00002094,Queiroz_RT_143,NA,2005,4,5,Brazil,Rio_Grande_do_Norte,Natal,"""Campus central da UFRN., Ao lado do setor de Geologia.""",-35.194815,-5.841924,estimated,reflora,NA
LP2024_001610,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2019,HUEFS,248289,Constatino_MLR_68,NA,2017,07,22,Brazil,Bahia,Valente,"""Mata nativa localizada a 4 Km do centro, sentido a saida para Retirolandia.""",-39.455,-11.441389,locality_based,splink,NA
LP2024_001611,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2019,HUEFS,248287,Constatino_MLR_69,NA,2017,07,22,Brazil,Bahia,Valente,"""Mata nativa localizada a 4 Km do centro, sentido a saida para Retirolandia.""",-39.455,-11.441389,locality_based,splink,NA
LP2024_001612,herbarium,Chamaecrista_serpens,Queiroz_LP,taxonomist,2006,HUEFS,105425,Cardoso_D_980,NA,2006,01,29,Brazil,Bahia,Tucano,"""Povoado da Pedra Grande. Serra do Pai Miguel.""",-38.77,-11.124444,field_measured,splink,NA
LP2024_001613,herbarium,Chamaecrista_serpens,Conceicao_AS,taxonomist,2006,HUEFS,100481,Silva_GP_1341,NA,1993,07,08,Brazil,Goias,Posse,"""BR - 020 entroncamento Posse - Mimoso do Oeste, Km 7.""",-46.25,-14.033333,locality_based,splink,NA
LP2024_001614,herbarium,Chamaecrista_serpens_var_grandiflora,Barneby_RC,taxonomist,NA,NY,00978330,Hatschbach_GG_58605,NA,1993,02,07,Brazil,Mato_Grosso_do_Sul,Iguatemi,"""Rod. MS-295, Rio Pandui""",-54.596252,-23.657550,estimated,splink,NA
LP2024_001615,herbarium,Chamaecrista_serpens_var_grandiflora,Barneby_RC,taxonomist,NA,NY,00978380,Silva_FC_115,NA,1979,06,14,Brazil,Tocantins,Lagoa_da_Confusao,"""Santa Izabel, Ilha do Bananal, Parque Nacional do Araguaia, 4 km N da Sede""",-50.313634,-11.354848,estimated,splink,"""Ponto original estava em Goias"""
LP2024_001616,herbarium,Chamaecrista_serpens_var_grandiflora,Barneby_RC,taxonomist,1984,UB,127637,Silva_FC_108,NA,1979,06,14,Brazil,Tocantins,Lagoa_da_Confusao,"""Ilha do Bananal, Parque Nacional do Araguaia""",-50.313350,-11.354362,estimated,splink,"""realoacado com os pontos do cncflora"""
LP2024_001617,herbarium,Chamaecrista_serpens_var_grandiflora,Barneby_RC,taxonomist,1984,UB,127639,Silva_FC_203,NA,1979,06,18,Brazil,Tocantins,Lagoa_da_Confusao,"""Ilha do Bananal, Parque Nacional do Araguaia""",-50.311756,-11.352527,estimated,splink,NA
LP2024_001618,herbarium,Chamaecrista_serpens_var_serpens,Barneby_RC,taxonomist,1978,NY,1135655,Coradin_L_762,NA,1977,10,19,Brazil,Roraima,Bonfim,"""Along Boa Vista - Bonfim road. BR 401, Km 83.""",-60.149707,3.215450,estimated,splink,NA
LP2024_001619,herbarium,Chamaecrista_serpens_var_serpens,Barneby_RC,taxonomist,NA,NY,470986,Catharino_ELM_1799,NA,1992,11,26,Brazil,Mato_Grosso_do_Sul,Brasilandia,"""Brasilandia, estrada Porto Joao Andre-Brasilandia, varzea do rio Parana""",-51.870467,-21.266902,estimated,splink,NA
LP2024_001620,herbarium,Chamaecrista_serpens_var_serpens,Queiroz_LP,taxonomist,2011,HUEFS,113409,Lombardi_JA_4773,NA,2002,05,16,Brazil,Minas_Gerais,Januaria,"""Tejuco. Margens do Rio Pandeiros.""",-44.632833,-15.666389,field_measured,splink,NA
LP2024_001621,herbarium,Chamaecrista_serpens_var_serpens,Queiroz_LP,taxonomist,2015,HUEFS,212929,Alves_PAC_33,NA,2014,02,23,Brazil,Bahia,Remanso,"""Rodovia em direcao ao Mun. De Pilao Arcado, depois de Laje.""",-42.298333,-9.759167,field_measured,splink,NA
LP2024_001622,herbarium,Chamaecrista_serpens_var_serpens,Queiroz_LP,taxonomist,2011,HUEFS,136100,Pesqueira_US_77,NA,2008,03,22,Brazil,Bahia,Casa_Nova,"""Sitio Recanto. Caatinga sobre rochas e dunas """,-41.279167,-9.613611,field_measured,splink,NA
LP2024_001623,herbarium,Chamaecrista_serpens_var_serpens,Queiroz_LP,taxonomist,2011,HUEFS,65762,Miranda_AM_3436,NA,1999,05,25,Brazil,Ceara,Crato,"""Floresta Nacional do Araripe. Margem da rodovia para Exu.""",-39.415608,-7.208863,estimated,splink,NA
LP2024_001624,herbarium,Chamaecrista_serpens_var_serpens,Queiroz_LP,taxonomist,2011,HVASF,3372,CarvalhoSobrinho_JG_2083,NA,2009,03,25,Brazil,Pernambuco,Cabrobo,"""Estrada para Terra Nova.""",-39.380277,-8.387611,field_measured,splink,NA
LP2024_001625,herbarium,Chamaecrista_serpens_var_serpens,Conceicao_AS,taxonomist,2000,HUEFS,4874,Noblick_LR_4101,NA,1985,07,10,Brazil,Bahia,Riachao_do_Jacuipe,"""Rio Toco, 14 km Sulese da cidade, BR 324""",-39.277188,-11.895917,estimated,splink,NA
LP2024_001626,herbarium,Chamaecrista_serpens_var_serpens,Conceicao_AS,taxonomist,2000,HUEFS,12688,Queiroz_LP_2894,NA,1992,11,26,Brazil,Bahia,Feira_de_Santana,"""Campus da UEFS.""",-38.971603,-12.197475,estimated,splink,NA
LP2024_001627,herbarium,Chamaecrista_serpens_var_serpens,Rando_JG,taxonomist,2020,MO,1749107,Zardini_EM_57908,NA,2002,2,5,Paraguai,Alto_Paraguay,NA,"""Fortin Teniente Montania. Seasonal forests and swamps on clay soils.""",-59.95388,-22.05416,field_measured,gbif,NA
LP2024_001628,herbarium,Chamaecrista_serpens_var_serpens,Rando_JG,taxonomist,2020,NY,1581239,Mendoza_M_462,NA,2003,3,14,Bolivia,Vallegrande,Guadalupe,"""Guadalupe, ca. 1 km E del  pueblo de Guadalupe, por el unico camino grande hacia el rio""",-64.0828,-18.5619,field_measured,gbif,NA
LP2024_001629,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2014,SPF,221973,Cota_MMT_680,NA,2014,03,16,Brazil,Minas_Gerais,Diamantina,"""Estrada vicinal para a cachoeira Telesforo; cerca de 10 km da estrada de Diamantima-Conselheiro Mata (MG 220).""",-43.946944,-18.205,field_measured,splink,NA
LP2024_001630,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2012,HUFU,HUFU00008342,Rosa_PO_915,NA,2007,10,21,Brazil,Minas_Gerais,Conselheiro_Mata,"""Trilha para o Telesforo  Campo rupestre.""",-43.925556,-18.188889,field_measured,reflora,NA
LP2024_001631,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2008,ESA,ESA073694,Souza_VC_25443,NA,2001,07,08,Brazil,Minas_Gerais,Diamantina,"""Estrada entre Diamantina e Conselheiro Mata, 25 km da Estrada Diamantina - Gouveia. Campo arenoso.""",-43.918103,-18.314825,estimated,reflora,NA
LP2024_001632,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2012,SPF,211437,Rando_JG_1148,NA,2012,01,12,Brazil,Minas_Gerais,Diamantina,"""Km 166 da MG 220, na direcao Diamantina - Conselheiro Mata (ca. 25 km da estrada Diamantina - Gouveia).""",-43.893889,-18.307833,field_measured,splink,NA
LP2024_001633,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2012,SPF,225134,Cota_MMT_394,NA,2012,07,01,Brazil,Minas_Gerais,Diamantina,"""Conselheiro Mata, ponto em frente ao km 166 da estrada""",-43.883278,-18.309528,field_measured,splink,NA
LP2024_001634,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2014,SPF,221975,Cota_MMT_652,NA,2014,01,11,Brazil,Minas_Gerais,Diamantina,"""Km 166 da Rodovia Diamantina-Conselheiro Mata (MG 220); 26;6 km do entroncamento com a rodovia Gouveia-Diamantina (BR 367). Proximo a torre de transmissao de energia.""",-43.882806,-18.309556,locality_based,splink,NA
LP2024_001635,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2014,SPF,221974,Cota_MMT_717,NA,2014,08,18,Brazil,Minas_Gerais,Diamantina,"""Km 166 da Rodovia Diamantina-Conselheiro Mata (MG 220); 26;6 km do entroncamento com a rodovia Gouveia-Diamantina (BR 367). Proximo a torre de transmissao de energia.""",-43.882806,-18.309556,locality_based,splink,NA
LP2024_001636,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2015,SPF,221971,Cota_MMT_818,NA,2015,02,24,Brazil,Minas_Gerais,Diamantina,"""Km 166 da Rodovia Diamantina-Conselheiro Mata (MG 220); 26;6 km do entroncamento com a rodovia Gouveia-Diamantina (BR 367). Proximo a torre de transmissao de energia.""",-43.882806,-18.309556,locality_based,splink,NA
LP2024_001637,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist,2016,HDJF,3436,Faria_JEQ_5484,NA,2016,03,15,Brazil,Minas_Gerais,Diamantina,"""Margem da estrada para Conselheiro Mata""",-43.879722,-18.310556,field_measured,splink,NA
LP2024_001638,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2008,ESA,ESA060261,Souza_VC_22263,NA,1999,03,14,Brazil,Minas_Gerais,Diamantina,"""Estrada Diamantina - Conselheiro Mata, ca. 21 Km da Estrada Diamantina - Gouveia. Campo rupestre.""",-43.879128,-18.309672,estimated,reflora,NA
LP2024_001639,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2012,SPF,216279,Rando_JG_1242,NA,2012,06,10,Brazil,Minas_Gerais,Diamantina,"""Km 166 da MG 220, na direcao Diamantina - Conselheiro Mata (ca. 25 km da estrada Diamantina - Gouveia).""",-43.877222,-18.309528,field_measured,splink,NA
LP2024_001640,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2015,HUFU,HUFU00008341,Versiane_AFA_393,NA,2012,12,06,Brazil,Minas_Gerais,Diamantina,"""Estrada Diamantina-Conselheiro da Mata Km 168 Campo rupestre.""",-43.875556,-18.303611,field_measured,reflora,NA
LP2024_001641,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2012,SPF,225133,Cota_MMT_422,NA,2012,12,07,Brazil,Minas_Gerais,Diamantina,"""Estrada para conselheiro da Mata, proximo ao km 166""",-43.868139,-18.311667,field_measured,splink,NA
LP2024_001642,herbarium,Chamaecrista_simplifacta,Cota_MMT,taxonomist,2014,SPF,221972,Cota_MMT_673,NA,2014,01,14,Brazil,Minas_Gerais,Diamantina,"""Galheiros. 5;1 km da estrada Diamantima-Conselheiro Mata (MG 220); entrada a 13;9 da rodovia Diamantina-Datas (BR 367).""",-43.808194,-18.256028,field_measured,splink,NA
LP2024_001643,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2014,NY,978715,Shepherd_GJ_3950,NA,1976,12,01,Brazil,Minas_Gerais,Diamantina,"""Estrada Diamantina a Corinto ate 20 km.""",-43.728611,-18.283333,estimated,splink,NA
LP2024_001644,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist_literature,2009,ESA,88387,Udulutsch_RG_1447,NA,2002,11,27,Brazil,Minas_Gerais,Diamantina,"""Estrada Diamantina-Biribiri. Campo Rupestre.""",-43.616667,-18.166667,estimated,splink,NA
LP2024_001645,herbarium,Chamaecrista_simplifacta,Rando_JG,taxonomist,2012,SPF,212592,Lovo_J_369,NA,2012,09,21,Brazil,Minas_Gerais,Diamantina,"""Estrada para Conselheiro Mata, 29 km da estrada Diamantina - Gouveia (BR 367).""",-43.905,-18.308889,field_measured,splink,NA
LP2024_001646,herbarium,Chamaecrista_supplex,Guedes_ML,northereast_BR_expert,2000,NY,778658,Jesus_NG_835,NA,2000,02,27,Brazil,Bahia,Remanso,"""Caminho para Pau Ferro""",-42.23472222,-9.6455556,field_measured,splink,"""enviado para a Ju para saber ID"""
LP2024_001647,herbarium,Chamaecrista_supplex,Rando_JG,taxonomist,2014,SPF,211470,Rando_JG_1271a,NA,2013,03,16,Brazil,Goias,Santo_Antonio_do_Descoberto,"""Santo Antonio do Descoberto: Ponte Alta, proximo ao nucleo Ponte Alta. Vicinal 381.""",-48.151944,-16.060278,field_measured,splink,"""DNA """
LP2024_001648,herbarium,Chamaecrista_supplex,Barneby_RC,taxonomist,NA,US,2923677,Plowman_TC_9324,NA,1980,02,29,Brazil,Maranhao,Imperatriz,"""15 km s of imperatriz along belem-brasilia hwy br 010""",-47.382231,-5.667021,estimated,splink,NA
LP2024_001649,herbarium,Chamaecrista_supplex,Barneby_RC,taxonomist,NA,US,2923672,Plowman_TC_9287,NA,1980,02,28,Brazil,Maranhao,Imperatriz,"""Belem-brasilia hwy br 010; 30 km s of imperatriz""",-47.360193,-5.784414,estimated,splink,NA
LP2024_001650,herbarium,Chamaecrista_supplex,Fernades_A,northereast_BR_expert,2001,EAC,31227,Fonseca_ML_2554,NA,2001,04,23,Brazil,Goias,Campos_Belos,"""Estrada de chao para Pouso Alto, Solo arenoso, relevo plano. Vegetacao: cerrado. Solo: arenoso. Relevo:plano. Erva prostada heliofita; caule avermelhado, foliolos verdes, pilosos, flores amarelas, frutos imaturos cor verde, na superficie abaxial da planta. Comum.""",-46.468056,-12.975833,field_measured,splink,NA
LP2024_001651,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2014,HUEFS,193459,PaulaSouza_J_4592,NA,2005,01,26,Brazil,Bahia,Barreiras,"""Distrito de Luis Eduardo Margalhaes 90 Km de Barreiras em direcao a Tocantins.""",-45.876667,-12.1025,field_measured,splink,"""ponto no jardim central da rodovia """
LP2024_001652,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2005,HUEFS,95019,Queiroz_LP_10217,NA,2005,04,13,Brazil,Bahia,Barreiras,"""ca. 7,0 Km de Barreiras na BA - 020, em direcao a Brasilia.""",-45.069167,-12.115278,field_measured,splink,NA
LP2024_001653,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,1999,HUEFS,30376,Franca_F_2260,NA,1997,05,13,Brazil,Bahia,Barreiras,"""Estrada para Riachao das Neves ca. 20 Km ao Norte de Bareiras.""",-44.911111,-11.940833,field_measured,splink,"""ponto proximo da estrada, coordenada verificada na exsicata """
LP2024_001654,herbarium,Chamaecrista_supplex,Queiroz_LP,taxonomist,2011,HUEFS,43751,Queiroz_LP_6004,NA,2000,02,14,Brazil,Bahia,Santana,"""serra a N de Santana na estrada para a torre de TV.""",-44.055556,-12.945556,field_measured,splink,NA
LP2024_001655,herbarium,Chamaecrista_supplex,Conceicao_AS,taxonomist,2004,HUEFS,81433,Nunes_TS_1026,NA,2004,04,17,Brazil,Bahia,Campo_Alegre_de_Lourdes,"""Estrada para Remanso, ca. de 19 km de Campo Alegre de Lourdes.""",-42.878889,-9.600556,field_measured,splink,NA
